artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Gioachino Rossini,3IUwYCt3RDI59IUr1BkoAW,"Péchés de vieillesse, Vol. 8, Album de château: No. 9, Tarantelle pur sang (Version for Choir, Harmonium, Piano & Clochette)",0.977,0.289,669027,0.162,0.779,0,0.0825,-19.108,1,0.0436,73.6,4,0.136,2
Hodari,54FazHn40GlVR9q2YfeYdZ,Teu Popô,0.556,0.752,210000,0.478,0.0,4,0.105,-5.707999999999999,0,0.1009999999999999,119.943,4,0.386,53
Sub-City Keys,5cpH1u4FeSQg3mZ7dRb1mj,Demi Sec,0.993,0.326,175935,0.0038,0.95,10,0.127,-30.011,0,0.0594,69.85300000000001,4,0.373,67
Pedro Paulo & Alex,4ZceOxs6Uu9D8OQIVmARz8,Proibidão - Ao Vivo,0.703,0.659,141812,0.848,1.18e-05,1,0.967,-4.105,0,0.306,129.71200000000002,4,0.362,42
Michigan Sun,1EvObmj5zzF81GbznOCzCU,Early Morning Calls,1.42e-05,0.41,168934,0.6759999999999999,0.711,1,0.305,-14.601,1,0.0285,116.399,4,0.598,0
Katzù Oso,6Dw7rNYiTWUXpcQHUHPwuw,Crazy4luvinU,0.0306,0.703,240000,0.511,0.478,11,0.129,-13.04,0,0.0469,100.0,4,0.46,44
Whale Bones,2uy3GzziZnX3PkmSAoiBS4,Begging for Light,0.551,0.212,67593,0.0419,0.939,8,0.0882,-30.288,1,0.0428,77.0,4,0.0384,14
Hawktail,0fpD97s5dKSOYzV6uXmB6O,In the Kitchen,0.946,0.409,251600,0.0503,0.63,5,0.0999,-22.093000000000004,1,0.0374,109.772,4,0.153,58
George Frideric Handel,6qGReV81N81rtgSHKUEN8e,"Theodora, HWV 68, Act III: No. 55, But See, the Good, the Virtuous Didymus (Live)",0.971,0.47,37707,0.0857,0.0,11,0.235,-22.687,0,0.22,96.432,4,0.2019999999999999,1
Apollo James,5QONuDLngt3JebHFn0DY4M,Love,0.657,0.609,202830,0.53,0.0615,7,0.122,-10.734000000000002,1,0.143,109.252,4,0.2689999999999999,30
Zo,1lNjHzd7gI2MHxfLtJOo2g,LAML (feat. Kenneth Paige),0.0235,0.773,196325,0.639,0.0,2,0.259,-7.797000000000001,1,0.248,147.1,4,0.237,31
Lara Palmer and The Indian Runners,13GLrdP9OKs82EQBrlyzes,My Fine Lord,0.0369,0.536,263522,0.68,0.0,7,0.3339999999999999,-7.742999999999999,1,0.03,124.985,4,0.7859999999999999,0
cute girls doing cute things,0CrHtfCDREeShAMlXKG1O8,Rainbow Race,0.00196,0.887,194005,0.961,0.214,2,0.146,-2.496,1,0.0598,120.025,4,0.521,24
L.A.rry L.A.vell,4YuRSuOULFrirzYy4WwRN8,Double What We Spend,0.3279999999999999,0.602,211438,0.743,0.0,9,0.154,-6.191,1,0.379,140.089,4,0.304,20
DJ.Shark Hitter,3uvrUozF2UGAyil1OlO9qn,The Brooklyn Way / with sax,0.0173,0.789,215070,0.76,0.7140000000000001,5,0.0589,-2.998,0,0.337,192.118,4,0.305,0
The Bishops ,7qFaIbiOyPTjtxh3JZiK9j,Citrine Dreams,0.156,0.79,207017,0.72,0.0001699999999999,4,0.0775,-8.507,0,0.271,137.977,4,0.615,14
Necklace,1rwduH6LlFNINGOvtp82I9,Easy,0.444,0.693,231720,0.631,0.0,3,0.0847,-6.464,1,0.0526,170.092,4,0.327,18
Freddie Gibbs,6ZmYHxLDM0c2wAG4UIrCUF,Diamonds 2 (feat. Cassie Jo Craig & Irie Jane Gibbs),0.198,0.445,215696,0.597,0.000744,6,0.198,-7.619,0,0.32,79.92,4,0.373,49
White Noise Babies,3VrnqGwUFcEMGPZdbD5Zv6,Blowing Brown Noise,0.0,0.0,118085,1.96e-05,0.0,10,0.446,-20.939,1,0.0,0.0,0,0.0,28
Richpockets,7sghidB0cAPjK1iLOckXis,Out of Time,0.0149,0.4579999999999999,174562,0.74,0.0,2,0.0971,-4.746,0,0.366,81.72800000000001,4,0.509,0
All Sons & Daughters,2HcQRzp47DWYjUQvlwb9Ij,I Surrender,0.425,0.412,253707,0.569,0.0,0,0.0737,-7.494,1,0.0322,149.519,4,0.242,26
Fakear,71Kgb0gHi1WX7hFjfYLnLF,Under The Last Tree,0.755,0.37,204400,0.389,0.967,9,0.11,-11.803,1,0.0623,114.468,4,0.134,23
Avanae,4Ilit99Xb1Xf0siQD2Kf3n,The Thrill,0.16,0.735,208493,0.878,2.01e-05,9,0.0997,-4.636,1,0.0694,122.963,4,0.737,39
Claude Debussy,1QHGkN2W4YnfyBGwbh4A0z,"Apparition, L. 53",0.978,0.267,212760,0.0188,0.0,1,0.0809,-24.126,1,0.0538,79.82,3,0.042,15
Ed Sheeran,5weKCP07IGA1565wfI3cZ1,Happier - Acoustic,0.0425,0.493,206209,0.4,1.47e-06,0,0.133,-8.117,1,0.0261,91.004,4,0.15,66
Tinashe,0J6I0Zgrh5LkwgUx9zJ21h,Salt,0.0212,0.4579999999999999,228840,0.387,0.0012699999999999,8,0.0952,-7.827000000000001,1,0.0347,149.903,3,0.13,40
Yung EMU,2BWmGz27Oe6X7xcTYulVpW,Playboi Mag </3,0.441,0.6920000000000001,126278,0.3989999999999999,0.05,6,0.103,-15.452,1,0.128,80.95,4,0.437,27
Carolina Ross,7KttodHjj3PFfftH0DxtOs,Devuélveme El Corazon,0.892,0.634,245156,0.275,0.0,4,0.0719,-9.469,1,0.0727,78.012,4,0.296,0
MizzKrish,38dn5OB2nKgiHInJnevDWv,Fine Girls,0.529,0.687,167993,0.878,1.35e-05,5,0.0917,-4.867,1,0.33,179.768,3,0.948,29
Pixies,6GkgCvIYxR1C5VOdlMRR6t,Nimrod's Son (Live from The Fallout Shelter),0.223,0.402,142427,0.826,0.000148,11,0.159,-6.899,0,0.0916,134.884,4,0.492,31
MANT,1joPyeRHsH787rCOVrv4Ic,E.F.F.E.C.T,0.00467,0.802,241920,0.935,0.885,2,0.0402,-5.796,1,0.109,125.011,4,0.716,12
Lil Swiffer,09YIHjUbFXQbJyvVed2h1y,Grime Universe,0.948,0.527,125132,0.679,0.7390000000000001,10,0.0943,-8.828,1,0.637,140.77200000000002,4,0.0232,29
Moaning Lisa,7F80RFbX4viYZvkGGlbqov,Carrie (I Want A Girl),0.0045299999999999,0.198,235885,0.551,0.000825,2,0.297,-5.872999999999999,1,0.0367,82.708,4,0.43,0
Andy Moor,4D9BaHfZ8r2thAtrT9qXe3,Faces - Indecent Noise Extended Remix,0.000217,0.526,481714,0.972,0.75,9,0.598,-6.478,0,0.104,139.99200000000002,4,0.0367,30
Ocean Waves For Sleep,2UbUYrNlxxK177l5gtp7Xi,Soothing Wave,0.8909999999999999,0.168,208137,0.997,0.942,10,0.5,-14.328,1,0.0624,122.651,3,1e-05,1
James Newton Howard,4kFwPKt1GTCmfbWM27YXzZ,One Night is All I Ask,0.6609999999999999,0.254,89693,0.0529,0.956,7,0.108,-33.985,1,0.0325,98.147,4,0.0349,22
Jack Johnson,3wOR4fD3fcTtH3N7tICbOk,Willie Got Me Stoned - Live,0.825,0.471,143321,0.373,0.0,2,0.934,-12.265,1,0.0898,94.137,3,0.546,41
"Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief",2bneV8n4FmTphgjtInydZZ,Sleepy Brown Noise,0.916,0.0,172941,0.000275,0.501,10,0.11,-20.737,0,0.0,0.0,0,0.0,31
Los Cadetes De Linares,16HyQ3jILUrLTqlRh0DflV,La Tragedia De Rosita,0.349,0.733,218973,0.632,0.0,8,0.25,-4.295,1,0.0318,97.984,4,0.6970000000000001,12
P.H. Fat,2m7uSx1Xoh9RQAc3rXLhAX,Church (feat. Desert_head),0.000633,0.596,154667,0.624,0.000105,2,0.648,-5.7170000000000005,1,0.379,89.876,4,0.4029999999999999,0
Guapdad 4000,0qCNHGPHenXgjPN4axi3Q0,Come Over,0.209,0.623,254212,0.754,7.23e-05,6,0.135,-5.806,0,0.389,136.02100000000002,4,0.623,12
Fly By Midnight,36nkaOj8Hm5xuBnZbKOs4p,Everywhere,0.3389999999999999,0.565,215510,0.747,1.23e-05,6,0.0747,-6.66,1,0.0412,97.954,4,0.6629999999999999,25
Rahmeezy,6Ot9diyc3SlXOahaINKjUi,Bestfriend,0.244,0.727,238054,0.563,0.0,5,0.0627,-9.94,0,0.765,179.956,4,0.174,30
Noax,4AReuskFZseMj4RpJk0Zyi,The End,0.00362,0.541,140842,0.961,0.578,1,0.109,-7.766,1,0.0773,75.005,4,0.276,53
Justin Park,16MclsZXdGmmFUpzb9t2wK,Nahimmastay (Namaste),0.482,0.422,182273,0.555,0.0,7,0.49,-5.52,0,0.195,66.745,4,0.635,24
Sitcom,5UMLp4VCVSevSyvO5u97Ox,Oh My Goddess,0.236,0.696,197579,0.4479999999999999,0.0,6,0.121,-7.758999999999999,0,0.125,143.91899999999998,4,0.531,19
Wolfgang Amadeus Mozart,5jIs8yU1u5iu1mkoeC8UHp,"Requiem in D Minor, K. 626: I. Introit. Requiem aeternam",0.951,0.161,287480,0.188,0.502,2,0.127,-17.654,0,0.0354,77.542,4,0.0476,33
J-Phish,51jHlqD4UHY8b43lFp92x9,Rock That,0.6829999999999999,0.8140000000000001,193876,0.727,0.0,9,0.173,-9.776,0,0.0853,103.999,4,0.5670000000000001,8
Kygo,0zhBS3T33cnJUwfoOEmlCL,Kids in Love - The Him Remix,0.104,0.532,195920,0.723,9.28e-06,0,0.114,-4.691,1,0.0449,125.071,4,0.181,51
Savage Hands,6nUJMkc28gRln6VpKUKGZS,Know It All,7.659999999999999e-05,0.527,217465,0.977,0.0509,1,0.311,-3.883,0,0.124,106.5,4,0.253,24
Dirty Diana,4c7DOZxV7DZ4jFAgGzQeR5,Eternal Atake,0.0178,0.7759999999999999,68112,0.211,0.84,1,0.105,-15.674,1,0.531,73.987,4,0.6509999999999999,50
Oatmello,671BZ0IlImZjpw1GUkCRh8,Best You,0.623,0.619,124500,0.643,0.7140000000000001,7,0.0797,-9.48,1,0.298,80.027,4,0.0854,34
Zahlen Zauberer,1rml8gPY9Q4bCVjZ5kvirx,Zwei,0.821,0.4679999999999999,63373,0.128,0.8690000000000001,0,0.121,-15.423,1,0.135,88.281,4,0.1669999999999999,51
Erasure,5VVfWTHRj2yS7A2v66EZ4L,Love You To The Sky (feat. Echo Collective) [World Beyond],0.6759999999999999,0.493,265773,0.377,0.000445,0,0.0877,-12.434,1,0.0285,120.053,4,0.0637,5
Project89,5h8I8oK8Sz6nv0YGXoUZjW,Lights Up - Radio Edit,0.00843,0.857,187805,0.979,0.8220000000000001,3,0.145,-6.34,0,0.0721,123.029,4,0.512,20
Adason Lo,3xGmxlVEi1uQwzKWqUR71n,嫁給我,0.654,0.6609999999999999,261528,0.506,0.0,5,0.0991,-8.86,1,0.035,97.983,4,0.54,23
P Stack,3WTeye3nbsLqc0TVH0nqOS,Bag to Get,0.737,0.737,247536,0.46,0.00212,2,0.303,-12.54,1,0.356,140.062,4,0.478,9
Mouse!,2LC3iniYNatw6XdRVdcUlc,Rockstar,0.0202,0.509,170057,0.8170000000000001,0.802,3,0.14,-6.73,0,0.033,127.991,4,0.574,0
Johann Sebastian Bach,1F4z7mgSsxmtTzbXzwKzZt,"Fantasia and Fugue in G Minor, BWV 542: II. Fugue",0.7659999999999999,0.186,411960,0.221,0.72,11,0.104,-15.085,1,0.038,138.159,4,0.419,3
grimm,6u8XDP0LyI6q2M7c8LqsFY,Think About You,0.253,0.726,187925,0.604,0.0,1,0.8240000000000001,-10.5,1,0.368,164.235,4,0.7,21
ARod,4EtbOQm69iyJaxUVVF0msp,Issue,0.0434,0.711,127660,0.55,0.0004849999999999,2,0.249,-5.966,1,0.313,157.91899999999998,4,0.522,0
Neck Deep,1NqH3H7CX9ffRcCc7bnKvS,Torn,0.00245,0.5539999999999999,244480,0.8909999999999999,0.0356,8,0.266,-7.215,1,0.0621,96.053,4,0.441,62
Ferreck Dawn,71Y6FvAYEd4dNOZGqvj0TK,In Arms - Mixed,0.0429,0.924,280726,0.866,0.77,7,0.1,-6.354,0,0.159,123.033,4,0.5820000000000001,14
Heimlich,4Fy4y5PAdKcDeLuRwdYKjw,One More Kiss,0.159,0.703,165149,0.594,0.0076599999999999,6,0.15,-6.355,0,0.0332,101.111,4,0.59,13
Lil Wayne,1Un5u8iqiv4A069MMj36pw,Don't Cry (feat. XXXTENTACION),0.419,0.628,249450,0.695,1.63e-06,8,0.2019999999999999,-6.087000000000001,1,0.2739999999999999,110.162,4,0.214,47
Holly Dante,6LMOjmRuHPlfkFE3w6KD3G,Promise me Always,0.994,0.406,61532,0.0161,0.94,10,0.107,-33.993,0,0.0405,111.368,4,0.425,13
Simon Patterson,2oKwlyISYuZo4C1vA7B5xW,Fall For You (ASOT 852) [Tune Of The Week],0.00212,0.497,279656,0.885,0.0547,6,0.644,-11.407,1,0.0403,134.975,4,0.305,17
Ben Prunty,1uZl3OrLLKJjScguT6ItxA,Frozen Death,0.7040000000000001,0.584,32308,0.565,0.851,0,0.18,-15.478,1,0.0423,91.02,4,0.159,25
Isaac Stancill,37V6Q1IgDHe67gXGcpxFNZ,You're Better With Someone Else,0.524,0.672,207306,0.466,0.6729999999999999,2,0.109,-13.13,1,0.0479,175.928,4,0.684,0
Roscoe Dash,2wEPgXH9N1JoiVTB1l0gQu,Bring 'em Out,0.0649,0.795,247905,0.7140000000000001,0.0,3,0.292,-7.806,0,0.295,148.06799999999998,4,0.5489999999999999,11
Miracleofficial,17mvopkgoFqijIkPbbo4t2,Rock Your Body,0.556,0.805,187292,0.753,0.0,2,0.316,-4.945,0,0.0362,106.012,4,0.8029999999999999,1
Ocean Sounds,7KFRXYNr9id1scavB8mnS6,Waves On Rocky Shores,0.738,0.149,138621,0.999,0.933,8,0.7290000000000001,-13.992,0,0.0559,136.52100000000002,3,1e-05,0
Mike Sherm,31zRgFu47njIdKANHP6OjZ,40 Bars,0.0414,0.792,131193,0.424,1.42e-06,7,0.106,-10.031,1,0.2769999999999999,102.399,4,0.631,43
thmpsn,6mMAYJX3hafIJoDXGmgTmh,Shape of Water - Instrumental,0.0657,0.605,292414,0.815,0.000481,5,0.12,-4.025,0,0.0655,174.082,4,0.07,17
Ornly You,3Wz7m9QeE8EAfpg98uxhRk,มะงึกๆอุ๋งๆ,0.0656,0.698,187984,0.722,0.000113,3,0.331,-5.812,0,0.0328,124.071,4,0.8270000000000001,38
Stone Sour,1F33rkV41sMhd7Jsminmv2,Whiplash Pants,0.00474,0.426,259147,0.996,2.37e-06,5,0.241,-4.152,0,0.1,98.458,4,0.0816,36
Charles Goose,79B1DLehSHOxLcGbPbYDCL,No Yodeling Walmart Kid,0.427,0.7559999999999999,156598,0.5,5.73e-06,9,0.109,-8.197000000000001,0,0.171,75.995,4,0.342,39
On Thorns I Lay,37TkowlcCeDdkezYGP9qqk,Erevos,0.000481,0.47,325867,0.737,0.938,2,0.248,-12.932,0,0.035,130.014,4,0.445,28
Tommee Profitt,3P3fPdm2NLTp51xU6CYOP7,This Ship Is Going Down (feat. Xeah),0.0571,0.486,230943,0.555,0.0,5,0.11,-4.852,0,0.0391,105.941,4,0.261,25
Johann Sebastian Bach,7ewmqr1vo7TeHO6Rkj2VP2,"Canonic Variations on ""Vom Himmel hoch, da komm ich her"", BWV 769a: Variation 1, Canon at the Octave",0.973,0.1639999999999999,110000,0.0161,0.944,0,0.136,-31.78,1,0.0418,60.955,5,0.309,0
Gentle Bones,3QNoDjljK3nFD103oc5sb7,9,0.7490000000000001,0.789,105600,0.3979999999999999,0.789,4,0.071,-7.826,0,0.0371,100.02,4,0.148,26
LEGADO 7,7icxLyE6HRgVqV5RNtFEPg,El Orly,0.2,0.7120000000000001,168000,0.685,0.0,8,0.0845,-3.279,1,0.0493,114.564,3,0.965,50
Tokio Myers,6iPLfGuYeqYU36GwnyGZWX,Jerusalem (The Official Anthem of Commonwealth Games England 2018) [feat. Jazmin Sawyers],0.447,0.331,154351,0.4539999999999999,0.0,11,0.0706,-7.267,1,0.0614,120.246,3,0.2739999999999999,33
De Lux,2mUuOUz6Qstmx0V4y4qbzl,Smarter Harder Darker,0.153,0.618,234751,0.965,0.222,11,0.0889,-6.184,1,0.0761,120.044,4,0.8029999999999999,13
W&W,33sxgdqrXqbbuCQ6yZbM5M,The Code (Mix Cut) - DRYM Remix,0.00537,0.484,243527,0.943,0.654,6,0.118,-13.491,0,0.0485,137.969,4,0.364,23
H ZETTRIO,67D5wBIMPklHCbh62ZP1an,What's Next,0.0623,0.214,288520,0.871,0.946,9,0.331,-6.735,1,0.0395,156.102,4,0.585,25
Burna Boy,6rXpYgRSOYuRtzlDr5WVqc,Koni Baje,0.299,0.691,203914,0.787,0.00268,1,0.036,-5.763,1,0.0913,179.84900000000002,3,0.967,40
Sinxi,3G2bKYYPH6wcTipWiEmCi9,Easy 4 U,0.013,0.682,199272,0.708,4.84e-05,0,0.115,-4.0360000000000005,1,0.0656,140.034,4,0.659,4
Frédéric Chopin,3AsKmIZzoHDYjcJFitPzPK,"24 Préludes, Op. 28: No. 4 in E Minor (Live)",0.994,0.406,111027,0.0052299999999999,0.852,5,0.0836,-26.222,1,0.0517,137.365,4,0.0695,17
Young Dolph,4iAkAt8N1u0MK5QgjbhPce,Blonde & A Onion,0.0265,0.6859999999999999,166480,0.6940000000000001,0.0,11,0.115,-5.502000000000001,1,0.304,144.986,4,0.292,51
Tune-Yards,13Wmoez7Gpgrjn8AWg39ef,Now As Then,0.138,0.718,232308,0.672,4.6e-05,7,0.0482,-6.988,1,0.0797,131.965,4,0.457,32
Hailee Steinfeld,3I7bVeBnbcg32FkzoROPbK,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.0491,0.6609999999999999,175329,0.715,0.0,8,0.0838,-4.185,1,0.0491,103.076,4,0.722,24
Desiigner,7obgTzX2scK82GZOD3MFbg,Shoot,0.0273,0.765,196613,0.421,1.5e-05,10,0.126,-12.2,1,0.406,127.129,4,0.193,45
Nora Van Elken,1C5hmTaUWpZPM9ik8hGEsD,Highway (Chill Mix),0.00266,0.792,202567,0.785,0.106,1,0.1009999999999999,-8.113999999999999,0,0.0394,123.013,4,0.0572,0
Gin Wigmore,6LBa7BgLmXe9SB4wJgXT3k,Bad Got Me Good,0.0602,0.6890000000000001,250040,0.7959999999999999,0.00263,8,0.326,-2.794,1,0.123,78.432,4,0.382,39
Ghost Flows,22q5n0x8EaW2Zb6HbkjQCe,Snowflake,0.155,0.647,70348,0.472,0.3879999999999999,7,0.198,-8.714,1,0.0999,90.01899999999999,4,0.936,0
The Rain Mane,1QOpfbvLG4hQmxfEAJcS3D,Super man has fallen,0.753,0.7759999999999999,135460,0.949,0.968,9,0.0579999999999999,-15.876,0,0.166,139.989,1,0.455,0
Los Plebeyos,1O17HV9tqRqJCjnYYvwldT,Sabor A Guayaba,0.3289999999999999,0.589,149891,0.6829999999999999,0.838,9,0.0937,-12.164,1,0.0387,133.205,4,0.978,8
Binaural Beats Sleep,0kQdq6g9MVe6Hdq6ob4ZEQ,Brainwave Entrainment (Binaural Beats),0.8909999999999999,0.158,206740,0.0506,0.8390000000000001,8,0.105,-28.646,0,0.0328,68.78,4,0.0701,15
Chad Fischer,0x9OJrJEtOcghHw7htglwV,Olitz Love Theme,0.953,0.179,98095,0.00543,0.928,2,0.108,-34.094,1,0.0529,68.495,4,0.19,17
Jonathan Hay,4v5j0rw4iDJ8S28ODnRRhA,Art Sax Kxng,0.72,0.375,170510,0.89,0.00323,8,0.119,-4.527,1,0.42,83.603,4,0.371,20
Plantrae,71LJpVf4ygqCSz93katCux,Flood / Thrive,0.0456,0.597,423816,0.65,0.853,4,0.119,-7.101,0,0.0442,188.147,4,0.491,26
DJ Taye,0v0Ls4HNPBgi8vweIElNsZ,Need It,0.00434,0.816,181419,0.55,0.0356,6,0.32,-10.351,0,0.249,160.004,4,0.465,8
Easy Pace,0SkOIH4Tp4xLhV1wBbLxVx,Clarity,0.0208,0.545,115200,0.0844,0.913,9,0.109,-14.723,1,0.0702,99.967,4,0.0294,0
Shalmali Kholgade,3Kd52DUJKxk8vyawSlWidX,Kala Koi Geli,0.302,0.63,252528,0.8390000000000001,0.0,2,0.249,-4.267,1,0.0813,114.102,4,0.6829999999999999,0
Brandt Orange,3OTa5d2AVX6nx5o3Q18r56,Chaser,0.519,0.5770000000000001,226624,0.517,0.00028,7,0.24,-9.555,0,0.0564,79.937,4,0.364,33
E MOZZY,4FapHVp18bUwRmEh85DO34,Drugs (feat. Jose Guapo),0.131,0.755,205192,0.588,0.0,0,0.111,-5.933,1,0.215,152.005,4,0.1969999999999999,11
Omy Alka,2O1rcKFA1QwY2CWYQCBXBF,Hands Up,0.2789999999999999,0.7609999999999999,229000,0.7829999999999999,1.94e-06,6,0.119,-4.935,0,0.061,124.928,4,0.203,16
Cellyru,2vorUwGEV6d32u9rle3qNC,Intro,0.299,0.5660000000000001,153192,0.7859999999999999,0.0,2,0.266,-5.974,1,0.275,157.138,4,0.858,14
Stoneface & Terminal,4uJp5vSrc4CTW1164niPbG,Love Sublime - Stargazers Remix,0.0011,0.447,213913,0.991,0.928,6,0.503,-4.769,0,0.216,137.947,4,0.0622,26
Keelie Walker,34iyk50eNnky5fN7LTPEJg,Pieces (feat. 5 West),0.19,0.66,190515,0.632,0.0,11,0.106,-5.76,0,0.0551,96.931,4,0.5870000000000001,7
Lanita Smith,1bjrt4sit3Ufrzoa9M0iRD,Cold Hearted,0.62,0.475,215040,0.611,0.0,6,0.1369999999999999,-5.922999999999999,0,0.0344,148.266,4,0.465,7
Londrelle,0v9QgjehwJPNgeswFJjpOI,Love Without Conditions,0.0152,0.684,184875,0.537,0.0,10,0.132,-6.715,0,0.266,78.002,4,0.284,24
Chelsea Cutler,5L40lPxGOtkpCYfaakKJbq,The Reason,0.0996,0.4039999999999999,184693,0.598,3.289999999999999e-05,2,0.303,-8.513,1,0.1669999999999999,89.949,4,0.348,70
Johann Pachelbel,4cTZ0AwKxQiJa4vOCxgC6l,"Gelobet seist du, Jesu Christ, P. 166",0.904,0.242,101347,0.0458,4.25e-05,7,0.109,-17.851,1,0.0359,71.183,4,0.3289999999999999,0
Cole Norton,2K4Al6pDGtzZUVT1a36kcA,Location - Acoustic,0.779,0.745,208091,0.1369999999999999,0.0,1,0.691,-13.615,0,0.0511,79.986,4,0.466,35
Children's Music,5lb6yQTRxhq9CopUGMBgGF,Humpty Dumpty,0.7040000000000001,0.591,97477,0.0879,0.0889,5,0.1369999999999999,-21.17,1,0.0342,80.56,3,0.7040000000000001,0
Infuriation,0LmiVPFozKK4pGUyiN67jd,Hairy Festival,0.8140000000000001,0.162,72506,0.0867,0.7959999999999999,3,0.159,-15.348,1,0.036,144.751,4,0.142,0
Cubby One,4LMVmlX8WXPu8OyPwzkNpR,Reee,0.000728,0.813,125381,0.5720000000000001,0.89,2,0.0864,-9.564,1,0.0871,123.025,4,0.6729999999999999,0
John Claiborne Sr.,3PVC4Dt2se971vWOdQDkZ8,Some Would See,0.931,0.5720000000000001,103243,0.0073,0.8909999999999999,0,0.0963,-32.931,1,0.0955,149.4,3,0.244,23
Baby Smoove,7446eVzaAVe4HSKJwzarry,First M,0.0946,0.684,155246,0.8290000000000001,0.0,6,0.105,-7.186,1,0.195,100.81,4,0.386,26
Octavian,1Ifgx433Kqb2FfYV4kQ2Mp,Hands,0.0717,0.626,170120,0.469,0.00148,8,0.142,-10.626,1,0.0648,120.022,4,0.238,46
Patrick & Ben,6WmSTuRoTu3jCGv2J9QHZ7,The Patrick & Ben Show,0.268,0.72,56819,0.542,0.0,9,0.107,-6.529,1,0.356,120.451,4,0.564,0
Ginda Aujla,5b58EHiUpCrZNtyTP9qpRl,Maaye De Navrate Aa Gaye,0.5589999999999999,0.6920000000000001,254126,0.963,0.0,11,0.342,-0.315,1,0.0696,132.072,4,0.816,0
Jericho Jackson,20wzMB1f7PZokxpxnAi34p,Overthinking,0.0201,0.586,247680,0.738,0.0,10,0.243,-9.339,0,0.5329999999999999,78.839,4,0.623,29
Klayton,23ERZTG2VcQrtV6ZBTzoig,Battle Bots,0.00163,0.831,74237,0.6809999999999999,0.361,1,0.107,-6.229,1,0.337,118.073,4,0.171,12
Bryant Myers,41WbNfopawQVKeeBu0AbSb,Vamos a Vernos,0.111,0.735,264480,0.631,0.0,1,0.406,-7.4,1,0.111,141.986,4,0.532,52
Harikiri,0aNkDAK6yG0SB9rm8KtoqU,Finna Be (feat. AndreYun & T$P),0.175,0.8079999999999999,211765,0.61,0.0,1,0.0657,-6.172000000000001,1,0.312,136.03799999999998,4,0.655,12
Study Alpha Waves,4dl4hKYn3lqwll9l6E2RFe,Subliminal,0.6759999999999999,0.315,126000,0.08,0.974,0,0.1,-26.193,1,0.113,133.626,3,0.0391,4
El Komander,54wRBOCMfB8cE2xoYAOQsa,Flor de Naranjo (En vivo),0.251,0.6409999999999999,157701,0.524,3.97e-06,5,0.0781,-6.745,1,0.0603,123.612,4,0.735,28
Casey Barnes,7eGt8dg46ni1LGK82034MJ,Better Days,0.0252,0.611,232000,0.805,2.79e-05,9,0.3379999999999999,-4.6610000000000005,1,0.0311,105.052,4,0.415,16
Wertyo,4NdLE882qWOjEfVA8okat2,After Rapture,0.873,0.183,473523,0.2319999999999999,0.767,8,0.352,-25.904,1,0.0337,68.377,3,0.15,4
Armin van Buuren,3r6KzqLGM89ZaGuq0QHl69,A State Of Trance (ASOT 858) - Contact 'Service For Dreamers',0.4029999999999999,0.519,31470,0.578,0.0,5,0.805,-10.313,1,0.331,87.947,4,0.818,6
Amo Amo,1X8xMjFqnbBCLVgCoMiJWR,Closer to You,0.591,0.617,231640,0.551,0.0619,0,0.0979,-7.932,1,0.0277,97.416,4,0.655,40
LunchMoney Lewis,62tQ11UnK9za7j0dyqT7Hs,Bills,0.2739999999999999,0.6990000000000001,204600,0.747,0.0,5,0.486,-3.4530000000000003,1,0.0964,126.001,4,0.6829999999999999,33
Deepak,4VplwDbYfbbU8n1PenWGCI,Yevvaro,0.107,0.588,225692,0.863,0.000312,2,0.0925,-4.51,1,0.073,129.861,4,0.28,2
Prince Sole,6h0LKfIWeGKXfuGBZ0ADYp,I Got You,0.0162,0.515,233496,0.64,0.0,1,0.0834,-7.199,0,0.0894,139.635,4,0.239,8
Wes Plane,7I7Wo0HaQLbuAFYI4lhpea,"The Roman Numeral Variations, Pt. XIII",0.965,0.687,31475,0.0923,0.474,2,0.153,-19.262,0,0.0582,121.962,4,0.2189999999999999,36
khai dreams,6BJv4dFNXQJD7XeyaEOLYs,Nice Colors,0.359,0.818,184252,0.679,0.0,4,0.1119999999999999,-5.695,0,0.157,136.11700000000002,4,0.525,49
Kill Bill: The Rapper,1dBzkgLE1rWlKcte1RENp3,Slide,0.6609999999999999,0.526,276978,0.669,7.22e-06,10,0.632,-7.867000000000001,0,0.336,78.589,4,0.6629999999999999,26
TWICE,5pIEpXY1Fw2Gk94mmTbOaV,Yo también,0.58,0.568,402592,0.433,0.0,7,0.0814,-10.463,1,0.0287,132.05700000000002,4,0.216,45
Spag Heddy,75kQbsHr9uAiIqGpM7yRQV,Gospel Ft. BORN I MUSIC,0.0477,0.7120000000000001,243996,0.91,0.0,4,0.114,-1.715,0,0.298,74.995,4,0.5820000000000001,0
The Aces,6Nj7fiQsU9yX1knVNUc6uB,Lovin' Is Bible,0.139,0.68,200363,0.871,0.0,1,0.0925,-4.691,1,0.0682,114.052,4,0.8340000000000001,52
Claude Debussy,4UAIjumH6wPR1spiJgx7vF,"Préludes, Book 2, L. 123: No. 6, Général Lavine, eccentric",0.994,0.4039999999999999,127253,0.0764,0.879,2,0.2339999999999999,-22.382,0,0.0468,135.792,4,0.1169999999999999,16
